INFO:root:Epoch: 0, Train Loss: 1.3498479574918747, Train Acc: 0.7587834596633911, Val Loss: 1.299262991318336, Val Acc: 0.78493332862854
INFO:root:Epoch: 1, Train Loss: 1.228999267403896, Train Acc: 0.8072443604469299, Val Loss: 1.1740241876015296, Val Acc: 0.844486653804779
INFO:root:Epoch: 2, Train Loss: 1.1039170450889146, Train Acc: 0.874034583568573, Val Loss: 1.0594851695574248, Val Acc: 0.8903148174285889
INFO:root:Epoch: 3, Train Loss: 1.0183404999283643, Train Acc: 0.8983456492424011, Val Loss: 1.0034019030057466, Val Acc: 0.8975457549095154
INFO:root:Epoch: 4, Train Loss: 0.9806347644099822, Train Acc: 0.9020265340805054, Val Loss: 0.9778244174443759, Val Acc: 0.8981466889381409
INFO:root:Epoch: 5, Train Loss: 0.9630680405176603, Train Acc: 0.902964174747467, Val Loss: 0.9658808433092557, Val Acc: 0.9005505442619324
INFO:root:Epoch: 6, Train Loss: 0.9535859095362517, Train Acc: 0.9044665694236755, Val Loss: 0.9573260820828952, Val Acc: 0.8999302387237549
INFO:root:Epoch: 7, Train Loss: 0.9477521714109641, Train Acc: 0.904308021068573, Val Loss: 0.951342014166025, Val Acc: 0.9023727774620056
INFO:root:Epoch: 8, Train Loss: 0.9437303686371217, Train Acc: 0.9064865112304688, Val Loss: 0.9480515947708716, Val Acc: 0.9023727774620056
INFO:root:Epoch: 9, Train Loss: 0.9409323088251628, Train Acc: 0.9062138199806213, Val Loss: 0.9447620373505813, Val Acc: 0.9077814817428589
INFO:root:Epoch: 10, Train Loss: 0.9390565386185279, Train Acc: 0.9072571396827698, Val Loss: 0.9423308005699744, Val Acc: 0.9077814817428589
INFO:root:Epoch: 11, Train Loss: 0.9374410435557365, Train Acc: 0.9074547290802002, Val Loss: 0.9405910739531884, Val Acc: 0.9077814817428589
INFO:root:Epoch: 12, Train Loss: 0.9358438585813229, Train Acc: 0.9073962569236755, Val Loss: 0.9393533743344821, Val Acc: 0.9077814817428589
INFO:root:Epoch: 13, Train Loss: 0.9346366845644437, Train Acc: 0.9075464606285095, Val Loss: 0.937719661455888, Val Acc: 0.9077814817428589
INFO:root:Epoch: 14, Train Loss: 0.9336866042934931, Train Acc: 0.9074157476425171, Val Loss: 0.9366265810452975, Val Acc: 0.9077814817428589
INFO:root:Epoch: 15, Train Loss: 0.9328134214648833, Train Acc: 0.9076411128044128, Val Loss: 0.9353751173386207, Val Acc: 0.9077814817428589
INFO:root:Epoch: 16, Train Loss: 0.9320592782818354, Train Acc: 0.9073879718780518, Val Loss: 0.9347071005747869, Val Acc: 0.9077814817428589
INFO:root:Epoch: 17, Train Loss: 0.9310175948418103, Train Acc: 0.9075660109519958, Val Loss: 0.9346610170144302, Val Acc: 0.9077814817428589
INFO:root:Epoch: 18, Train Loss: 0.9301854853446667, Train Acc: 0.908128023147583, Val Loss: 0.932839558674739, Val Acc: 0.9083824157714844
INFO:root:Epoch: 19, Train Loss: 0.9297168111571898, Train Acc: 0.9084869027137756, Val Loss: 0.9319966252033527, Val Acc: 0.9089833498001099
INFO:root:Epoch: 20, Train Loss: 0.9288410171866417, Train Acc: 0.9095469117164612, Val Loss: 0.93161573776832, Val Acc: 0.9089833498001099
INFO:root:Epoch: 21, Train Loss: 0.9279634620134647, Train Acc: 0.9093077182769775, Val Loss: 0.9293420681586633, Val Acc: 0.9102047681808472
INFO:root:Epoch: 22, Train Loss: 0.9275648410503681, Train Acc: 0.9099892973899841, Val Loss: 0.9294965450580304, Val Acc: 0.9114066362380981
INFO:root:Epoch: 23, Train Loss: 0.9268650418290725, Train Acc: 0.9107210636138916, Val Loss: 0.9283472895622253, Val Acc: 0.9114066362380981
INFO:root:Epoch: 24, Train Loss: 0.9262090015869874, Train Acc: 0.910679280757904, Val Loss: 0.9270478349465591, Val Acc: 0.9126085638999939
INFO:root:Epoch: 25, Train Loss: 0.9257005286904482, Train Acc: 0.9108906984329224, Val Loss: 0.9270899433356065, Val Acc: 0.9126085638999939
INFO:root:Epoch: 26, Train Loss: 0.9250318602873728, Train Acc: 0.9111717939376831, Val Loss: 0.9265592602583078, Val Acc: 0.9126085638999939
INFO:root:Epoch: 27, Train Loss: 0.9245885375600594, Train Acc: 0.9113136529922485, Val Loss: 0.9255426755318275, Val Acc: 0.9126085638999939
INFO:root:Epoch: 28, Train Loss: 0.9240332652743046, Train Acc: 0.9124682545661926, Val Loss: 0.9244322409996619, Val Acc: 0.9138298630714417
INFO:root:Epoch: 29, Train Loss: 0.9233952411092244, Train Acc: 0.9121567010879517, Val Loss: 0.9239843533589289, Val Acc: 0.9138298630714417
INFO:root:Epoch: 30, Train Loss: 0.923011588362547, Train Acc: 0.9126546382904053, Val Loss: 0.923643552339994, Val Acc: 0.9132289290428162
INFO:root:Epoch: 31, Train Loss: 0.9228871155243653, Train Acc: 0.9123097062110901, Val Loss: 0.9230001889742337, Val Acc: 0.9132289290428162
INFO:root:Epoch: 32, Train Loss: 0.9221867420352422, Train Acc: 0.9125990271568298, Val Loss: 0.9237173153803899, Val Acc: 0.9132289290428162
INFO:root:Epoch: 33, Train Loss: 0.9221263963442582, Train Acc: 0.9125016927719116, Val Loss: 0.9226803871301504, Val Acc: 0.9132289290428162
INFO:root:Epoch: 34, Train Loss: 0.9214999051048205, Train Acc: 0.9123263955116272, Val Loss: 0.9216638665932876, Val Acc: 0.9132289290428162
INFO:root:Epoch: 35, Train Loss: 0.9211363144792043, Train Acc: 0.911828339099884, Val Loss: 0.9206874416424677, Val Acc: 0.9138492345809937
