INFO:root:Epoch: 0, Train Loss: 1.3556465128293405, Train Acc: 0.7584273815155029, Val Loss: 1.3255303364533644, Val Acc: 0.75
INFO:root:Epoch: 1, Train Loss: 1.3021089377311559, Train Acc: 0.7743946313858032, Val Loss: 1.2515126099953284, Val Acc: 0.7795246839523315
INFO:root:Epoch: 2, Train Loss: 1.2494234889745712, Train Acc: 0.7905398607254028, Val Loss: 1.18074369430542, Val Acc: 0.8518533110618591
INFO:root:Epoch: 3, Train Loss: 1.2101077219614615, Train Acc: 0.8029207587242126, Val Loss: 1.1231413254371057, Val Acc: 0.8850030899047852
INFO:root:Epoch: 4, Train Loss: 1.1816373742543733, Train Acc: 0.8106247782707214, Val Loss: 1.0810686258169322, Val Acc: 0.8964407444000244
INFO:root:Epoch: 5, Train Loss: 1.1614405237711394, Train Acc: 0.8147062659263611, Val Loss: 1.0487852555054884, Val Acc: 0.8976621031761169
INFO:root:Epoch: 6, Train Loss: 1.1438325844131982, Train Acc: 0.8189631104469299, Val Loss: 1.027143235390003, Val Acc: 0.9072580337524414
INFO:root:Epoch: 7, Train Loss: 1.1292426918561642, Train Acc: 0.8235176801681519, Val Loss: 1.0100346207618713, Val Acc: 0.9078589677810669
INFO:root:Epoch: 8, Train Loss: 1.1326116936711164, Train Acc: 0.8203153014183044, Val Loss: 1.0017691575563872, Val Acc: 0.9108638167381287
INFO:root:Epoch: 9, Train Loss: 1.1241657573443193, Train Acc: 0.8230056762695312, Val Loss: 0.9935217132935157, Val Acc: 0.9108638167381287
INFO:root:Epoch: 10, Train Loss: 1.1156041410106878, Train Acc: 0.8265419006347656, Val Loss: 0.9881895505464994, Val Acc: 0.9102628231048584
INFO:root:Epoch: 11, Train Loss: 1.109039338162312, Train Acc: 0.8320534825325012, Val Loss: 0.9838789563912612, Val Acc: 0.9090608954429626
INFO:root:Epoch: 12, Train Loss: 1.1107452763960912, Train Acc: 0.8317530155181885, Val Loss: 0.9770516615647536, Val Acc: 0.9108638167381287
INFO:root:Epoch: 13, Train Loss: 1.110982249562557, Train Acc: 0.8298695087432861, Val Loss: 0.9759568434495193, Val Acc: 0.9090608954429626
INFO:root:Epoch: 14, Train Loss: 1.099893831862853, Train Acc: 0.8357983827590942, Val Loss: 0.9719578623771667, Val Acc: 0.9102628231048584
INFO:root:Epoch: 15, Train Loss: 1.0851874265533228, Train Acc: 0.8418747782707214, Val Loss: 0.9665110798982474, Val Acc: 0.9102628231048584
INFO:root:Epoch: 16, Train Loss: 1.0927500581512084, Train Acc: 0.8372784852981567, Val Loss: 0.9651456887905414, Val Acc: 0.9102628231048584
INFO:root:Epoch: 17, Train Loss: 1.0936332843624628, Train Acc: 0.8373731374740601, Val Loss: 0.964529642691979, Val Acc: 0.9102628231048584
INFO:root:Epoch: 18, Train Loss: 1.0932212999233832, Train Acc: 0.8352698087692261, Val Loss: 0.960784375667572, Val Acc: 0.9126666784286499
INFO:root:Epoch: 19, Train Loss: 1.0915985565919142, Train Acc: 0.8393262624740601, Val Loss: 0.9578474805905268, Val Acc: 0.9114647507667542
INFO:root:Epoch: 20, Train Loss: 1.090426698900186, Train Acc: 0.8422781825065613, Val Loss: 0.954346592609699, Val Acc: 0.9132871031761169
INFO:root:Epoch: 21, Train Loss: 1.0932413368270948, Train Acc: 0.8389033675193787, Val Loss: 0.9532764783272376, Val Acc: 0.9132871031761169
INFO:root:Epoch: 22, Train Loss: 1.0898064168599935, Train Acc: 0.842762291431427, Val Loss: 0.9528175317324125, Val Acc: 0.9132871031761169
INFO:root:Epoch: 23, Train Loss: 1.0803922987901247, Train Acc: 0.8470525145530701, Val Loss: 0.9489313868375925, Val Acc: 0.9132871031761169
INFO:root:Epoch: 24, Train Loss: 1.067813217639923, Train Acc: 0.8519213795661926, Val Loss: 0.9472892100994403, Val Acc: 0.9132871031761169
INFO:root:Epoch: 25, Train Loss: 1.0831508143590047, Train Acc: 0.8384943604469299, Val Loss: 0.947218275987185, Val Acc: 0.9132871031761169
INFO:root:Epoch: 26, Train Loss: 1.0718276208409896, Train Acc: 0.8453998565673828, Val Loss: 0.9437952729371878, Val Acc: 0.9132871031761169
INFO:root:Epoch: 27, Train Loss: 1.0836696435625737, Train Acc: 0.83656907081604, Val Loss: 0.9439212725712702, Val Acc: 0.9132871031761169
INFO:root:Epoch: 28, Train Loss: 1.0665767880586476, Train Acc: 0.8472611904144287, Val Loss: 0.9415187056248004, Val Acc: 0.9132871031761169
INFO:root:Epoch: 29, Train Loss: 1.0851332419193709, Train Acc: 0.8355312943458557, Val Loss: 0.9404259782571059, Val Acc: 0.9132871031761169
INFO:root:Epoch: 30, Train Loss: 1.0788682750784433, Train Acc: 0.8357622623443604, Val Loss: 0.9414870876532334, Val Acc: 0.9132871031761169
