INFO:root:Epoch: 0, Train Loss: 1.240240392776636, Train Acc: 0.8054971098899841, Val Loss: 1.091546003635113, Val Acc: 0.8951807022094727
INFO:root:Epoch: 1, Train Loss: 1.0533240013397658, Train Acc: 0.8863403797149658, Val Loss: 0.9820829996695886, Val Acc: 0.9150511622428894
INFO:root:Epoch: 2, Train Loss: 0.9943448425485537, Train Acc: 0.8963925242424011, Val Loss: 0.9456590368197515, Val Acc: 0.9216811060905457
INFO:root:Epoch: 3, Train Loss: 0.97127888408991, Train Acc: 0.8978894352912903, Val Loss: 0.9276485488964961, Val Acc: 0.9228830337524414
INFO:root:Epoch: 4, Train Loss: 0.9598556951834605, Train Acc: 0.9005798101425171, Val Loss: 0.9179295255587652, Val Acc: 0.9253256916999817
INFO:root:Epoch: 5, Train Loss: 0.9533086619698085, Train Acc: 0.9021573662757874, Val Loss: 0.911713930276724, Val Acc: 0.9253256916999817
INFO:root:Epoch: 6, Train Loss: 0.9489858127557315, Train Acc: 0.9032841324806213, Val Loss: 0.908355291073139, Val Acc: 0.9253256916999817
INFO:root:Epoch: 7, Train Loss: 0.9459998280956194, Train Acc: 0.9034343957901001, Val Loss: 0.904847658597506, Val Acc: 0.9253256916999817
INFO:root:Epoch: 8, Train Loss: 0.9439168033691553, Train Acc: 0.903590202331543, Val Loss: 0.9024616800821744, Val Acc: 0.9253256916999817
INFO:root:Epoch: 9, Train Loss: 0.9422957673668861, Train Acc: 0.9035762548446655, Val Loss: 0.9010637356684759, Val Acc: 0.9253256916999817
INFO:root:Epoch: 10, Train Loss: 0.9407989262388303, Train Acc: 0.9036319255828857, Val Loss: 0.8997838130364051, Val Acc: 0.9265276193618774
INFO:root:Epoch: 11, Train Loss: 0.9395434867877227, Train Acc: 0.9043358564376831, Val Loss: 0.8987068625596853, Val Acc: 0.9271285533905029
INFO:root:Epoch: 12, Train Loss: 0.938654862344265, Train Acc: 0.9051621556282043, Val Loss: 0.8979484484745905, Val Acc: 0.9265276193618774
INFO:root:Epoch: 13, Train Loss: 0.9379757086818035, Train Acc: 0.9039796590805054, Val Loss: 0.8966535146419818, Val Acc: 0.9265276193618774
INFO:root:Epoch: 14, Train Loss: 0.9372782896344478, Train Acc: 0.9054542779922485, Val Loss: 0.8962849011788001, Val Acc: 0.9265276193618774
INFO:root:Epoch: 15, Train Loss: 0.9364900961518288, Train Acc: 0.905284583568573, Val Loss: 0.8958962468000559, Val Acc: 0.9265276193618774
INFO:root:Epoch: 16, Train Loss: 0.9356966568873479, Train Acc: 0.9058187007904053, Val Loss: 0.8959210423322824, Val Acc: 0.9253256916999817
INFO:root:Epoch: 17, Train Loss: 0.9352298929141118, Train Acc: 0.9053679704666138, Val Loss: 0.8950407367486221, Val Acc: 0.9265276193618774
INFO:root:Epoch: 18, Train Loss: 0.9349266760624372, Train Acc: 0.9055572152137756, Val Loss: 0.8946660894613999, Val Acc: 0.9253256916999817
INFO:root:Epoch: 19, Train Loss: 0.9344343222104586, Train Acc: 0.9052566885948181, Val Loss: 0.894323142675253, Val Acc: 0.9253256916999817
INFO:root:Epoch: 20, Train Loss: 0.9340911742586356, Train Acc: 0.9058298468589783, Val Loss: 0.8939131910984333, Val Acc: 0.9253256916999817
INFO:root:Epoch: 21, Train Loss: 0.9336165189743042, Train Acc: 0.9062805771827698, Val Loss: 0.8929418921470642, Val Acc: 0.9277295470237732
INFO:root:Epoch: 22, Train Loss: 0.9333694984133427, Train Acc: 0.9063001275062561, Val Loss: 0.8932954485599811, Val Acc: 0.9265276193618774
INFO:root:Epoch: 23, Train Loss: 0.9329689013270231, Train Acc: 0.9071208238601685, Val Loss: 0.8928427329430213, Val Acc: 0.9265276193618774
INFO:root:Epoch: 24, Train Loss: 0.9323381764384416, Train Acc: 0.9080918431282043, Val Loss: 0.8920387946642362, Val Acc: 0.9277295470237732
INFO:root:Epoch: 25, Train Loss: 0.9322823813328376, Train Acc: 0.9082337021827698, Val Loss: 0.8923969222949102, Val Acc: 0.9265276193618774
INFO:root:Epoch: 26, Train Loss: 0.9316135404201654, Train Acc: 0.9090016484260559, Val Loss: 0.8924159407615662, Val Acc: 0.9265276193618774
INFO:root:Epoch: 27, Train Loss: 0.9316416961642412, Train Acc: 0.9084869027137756, Val Loss: 0.8919908771148095, Val Acc: 0.9265276193618774
INFO:root:Epoch: 28, Train Loss: 0.9312655174961457, Train Acc: 0.9088290929794312, Val Loss: 0.8916898828286391, Val Acc: 0.9271285533905029
INFO:root:Epoch: 29, Train Loss: 0.9311738587342776, Train Acc: 0.9089571237564087, Val Loss: 0.8917360764283401, Val Acc: 0.9271285533905029
INFO:root:Epoch: 30, Train Loss: 0.9305790020869329, Train Acc: 0.9092464447021484, Val Loss: 0.8916809008671687, Val Acc: 0.9271285533905029
INFO:root:Epoch: 31, Train Loss: 0.9303883531918893, Train Acc: 0.9093215465545654, Val Loss: 0.8910782979084895, Val Acc: 0.9271285533905029
INFO:root:Epoch: 32, Train Loss: 0.9302263099413651, Train Acc: 0.9087873697280884, Val Loss: 0.8910997693355267, Val Acc: 0.9271285533905029
INFO:root:Epoch: 33, Train Loss: 0.9299298318532797, Train Acc: 0.9090405702590942, Val Loss: 0.8909541276785043, Val Acc: 0.9271285533905029
INFO:root:Epoch: 34, Train Loss: 0.9295438218575257, Train Acc: 0.9091713428497314, Val Loss: 0.8908099807225741, Val Acc: 0.9271285533905029
INFO:root:Epoch: 35, Train Loss: 0.9295745675380414, Train Acc: 0.9088068604469299, Val Loss: 0.8906148763803335, Val Acc: 0.9271285533905029
