INFO:root:Epoch: 0, Train Loss: 1.385842848282594, Train Acc: 0.75, Val Loss: 1.3813511591691237, Val Acc: 0.75
INFO:root:Epoch: 1, Train Loss: 1.3856990555158029, Train Acc: 0.75, Val Loss: 1.3810579776763916, Val Acc: 0.75
INFO:root:Epoch: 2, Train Loss: 1.3855943484948232, Train Acc: 0.75, Val Loss: 1.3806897218410785, Val Acc: 0.75
INFO:root:Epoch: 3, Train Loss: 1.3855663996476393, Train Acc: 0.75, Val Loss: 1.3806048264870276, Val Acc: 0.75
INFO:root:Epoch: 4, Train Loss: 1.3855383556622725, Train Acc: 0.75, Val Loss: 1.3804203088466938, Val Acc: 0.75
INFO:root:Epoch: 5, Train Loss: 1.385546897466366, Train Acc: 0.75, Val Loss: 1.3804344489024236, Val Acc: 0.75
INFO:root:Epoch: 6, Train Loss: 1.385496742450274, Train Acc: 0.75, Val Loss: 1.3801740683042085, Val Acc: 0.75
INFO:root:Epoch: 7, Train Loss: 1.3855128758228743, Train Acc: 0.75, Val Loss: 1.3801980110315175, Val Acc: 0.75
INFO:root:Epoch: 8, Train Loss: 1.385573188845928, Train Acc: 0.75, Val Loss: 1.3801625691927397, Val Acc: 0.75
INFO:root:Epoch: 9, Train Loss: 1.3855136804855788, Train Acc: 0.75, Val Loss: 1.3802739290090709, Val Acc: 0.75
INFO:root:Epoch: 10, Train Loss: 1.3855353891849518, Train Acc: 0.75, Val Loss: 1.3802173045965342, Val Acc: 0.75
INFO:root:Epoch: 11, Train Loss: 1.385510919185785, Train Acc: 0.75, Val Loss: 1.3803530748073871, Val Acc: 0.75
INFO:root:Epoch: 12, Train Loss: 1.385494854587775, Train Acc: 0.75, Val Loss: 1.3801409097818227, Val Acc: 0.75
INFO:root:Epoch: 13, Train Loss: 1.3855050252034113, Train Acc: 0.75, Val Loss: 1.3800561061272254, Val Acc: 0.75
INFO:root:Epoch: 14, Train Loss: 1.3855228481384425, Train Acc: 0.75, Val Loss: 1.3800574174294105, Val Acc: 0.75
INFO:root:Epoch: 15, Train Loss: 1.3855267270253255, Train Acc: 0.75, Val Loss: 1.3800457807687612, Val Acc: 0.75
INFO:root:Epoch: 16, Train Loss: 1.3855132632530653, Train Acc: 0.75, Val Loss: 1.3800469178419847, Val Acc: 0.75
INFO:root:Epoch: 17, Train Loss: 1.3855496415725121, Train Acc: 0.75, Val Loss: 1.3800529058162982, Val Acc: 0.75
INFO:root:Epoch: 18, Train Loss: 1.385480258327264, Train Acc: 0.75, Val Loss: 1.3800997183873103, Val Acc: 0.75
INFO:root:Epoch: 19, Train Loss: 1.3855332457102263, Train Acc: 0.75, Val Loss: 1.3802304451282208, Val Acc: 0.75
INFO:root:Epoch: 20, Train Loss: 1.3855178161309316, Train Acc: 0.75, Val Loss: 1.3800351252922645, Val Acc: 0.75
