INFO:root:Epoch: 0, Train Loss: 1.3867487276975925, Train Acc: 0.75, Val Loss: 1.386373052230248, Val Acc: 0.75
INFO:root:Epoch: 1, Train Loss: 1.3859895169734955, Train Acc: 0.75, Val Loss: 1.3846915868612437, Val Acc: 0.75
INFO:root:Epoch: 2, Train Loss: 1.3856134288586104, Train Acc: 0.75, Val Loss: 1.3836602431077223, Val Acc: 0.75
INFO:root:Epoch: 3, Train Loss: 1.3854100371782596, Train Acc: 0.75, Val Loss: 1.383086763895475, Val Acc: 0.75
INFO:root:Epoch: 4, Train Loss: 1.385326291506107, Train Acc: 0.75, Val Loss: 1.3826133012771606, Val Acc: 0.75
INFO:root:Epoch: 5, Train Loss: 1.385268502510511, Train Acc: 0.75, Val Loss: 1.382182974081773, Val Acc: 0.75
INFO:root:Epoch: 6, Train Loss: 1.3852562720959003, Train Acc: 0.75, Val Loss: 1.3820577126282911, Val Acc: 0.75
INFO:root:Epoch: 7, Train Loss: 1.3852513581514359, Train Acc: 0.75, Val Loss: 1.3818860054016113, Val Acc: 0.75
INFO:root:Epoch: 8, Train Loss: 1.3852201425112212, Train Acc: 0.75, Val Loss: 1.3819828950441801, Val Acc: 0.75
INFO:root:Epoch: 9, Train Loss: 1.3852216475285017, Train Acc: 0.75, Val Loss: 1.3817688043300922, Val Acc: 0.75
INFO:root:Epoch: 10, Train Loss: 1.3852253716725569, Train Acc: 0.75, Val Loss: 1.3817322254180908, Val Acc: 0.75
INFO:root:Epoch: 11, Train Loss: 1.3852129303492033, Train Acc: 0.75, Val Loss: 1.3816328874001136, Val Acc: 0.75
INFO:root:Epoch: 12, Train Loss: 1.38523707481531, Train Acc: 0.75, Val Loss: 1.3816959032645593, Val Acc: 0.75
INFO:root:Epoch: 13, Train Loss: 1.3852189343709211, Train Acc: 0.75, Val Loss: 1.3818142689191377, Val Acc: 0.75
INFO:root:Epoch: 14, Train Loss: 1.385252703840916, Train Acc: 0.75, Val Loss: 1.3818046679863563, Val Acc: 0.75
INFO:root:Epoch: 15, Train Loss: 1.3852029351087718, Train Acc: 0.75, Val Loss: 1.3817533254623413, Val Acc: 0.75
INFO:root:Epoch: 16, Train Loss: 1.385217355994078, Train Acc: 0.75, Val Loss: 1.3816419931558461, Val Acc: 0.75
INFO:root:Epoch: 17, Train Loss: 1.3852331351775389, Train Acc: 0.75, Val Loss: 1.3817047064120953, Val Acc: 0.75
INFO:root:Epoch: 18, Train Loss: 1.3852444210877786, Train Acc: 0.75, Val Loss: 1.3816067897356474, Val Acc: 0.75
INFO:root:Epoch: 19, Train Loss: 1.3852336647418828, Train Acc: 0.75, Val Loss: 1.3815725216498742, Val Acc: 0.75
INFO:root:Epoch: 20, Train Loss: 1.3852361887693405, Train Acc: 0.75, Val Loss: 1.3816798466902513, Val Acc: 0.75
INFO:root:Epoch: 21, Train Loss: 1.3852159976959229, Train Acc: 0.75, Val Loss: 1.3816731251203096, Val Acc: 0.75
INFO:root:Epoch: 22, Train Loss: 1.385229278069276, Train Acc: 0.75, Val Loss: 1.3817313359333918, Val Acc: 0.75
INFO:root:Epoch: 23, Train Loss: 1.3852406384853215, Train Acc: 0.75, Val Loss: 1.3817334266809316, Val Acc: 0.75
INFO:root:Epoch: 24, Train Loss: 1.3852152961951036, Train Acc: 0.75, Val Loss: 1.3815574462597187, Val Acc: 0.75
INFO:root:Epoch: 25, Train Loss: 1.3852115296400511, Train Acc: 0.75, Val Loss: 1.381684477512653, Val Acc: 0.75
INFO:root:Epoch: 26, Train Loss: 1.38519581923118, Train Acc: 0.75, Val Loss: 1.3817016986700206, Val Acc: 0.75
INFO:root:Epoch: 27, Train Loss: 1.3852599297578518, Train Acc: 0.75, Val Loss: 1.3815989952820997, Val Acc: 0.75
INFO:root:Epoch: 28, Train Loss: 1.3852203889535024, Train Acc: 0.75, Val Loss: 1.3816626255328839, Val Acc: 0.75
INFO:root:Epoch: 29, Train Loss: 1.3852229920717387, Train Acc: 0.75, Val Loss: 1.3815379601258497, Val Acc: 0.75
INFO:root:Epoch: 30, Train Loss: 1.3852133693603368, Train Acc: 0.75, Val Loss: 1.3816899886498084, Val Acc: 0.75
INFO:root:Epoch: 31, Train Loss: 1.3852352247788355, Train Acc: 0.75, Val Loss: 1.381631090090825, Val Acc: 0.75
INFO:root:Epoch: 32, Train Loss: 1.3852262038450975, Train Acc: 0.75, Val Loss: 1.3816640101946318, Val Acc: 0.75
INFO:root:Epoch: 33, Train Loss: 1.3852488604875712, Train Acc: 0.75, Val Loss: 1.3815493675378652, Val Acc: 0.75
INFO:root:Epoch: 34, Train Loss: 1.3852294328121038, Train Acc: 0.75, Val Loss: 1.3816414429591253, Val Acc: 0.75
INFO:root:Epoch: 35, Train Loss: 1.3852352843834803, Train Acc: 0.75, Val Loss: 1.381700295668382, Val Acc: 0.75
