INFO:root:Epoch: 0, Train Loss: 1.386522957911858, Train Acc: 0.75, Val Loss: 1.3859364619621863, Val Acc: 0.75
INFO:root:Epoch: 1, Train Loss: 1.3855527433065267, Train Acc: 0.75, Val Loss: 1.3855774769416223, Val Acc: 0.75
INFO:root:Epoch: 2, Train Loss: 1.3848353635806303, Train Acc: 0.75, Val Loss: 1.3853367200264564, Val Acc: 0.75
INFO:root:Epoch: 3, Train Loss: 1.3842489432830076, Train Acc: 0.75, Val Loss: 1.38505612886869, Val Acc: 0.75
INFO:root:Epoch: 4, Train Loss: 1.383614718914032, Train Acc: 0.75, Val Loss: 1.3846195202607374, Val Acc: 0.75
INFO:root:Epoch: 5, Train Loss: 1.3828539206431463, Train Acc: 0.75, Val Loss: 1.3838731967485869, Val Acc: 0.75
INFO:root:Epoch: 6, Train Loss: 1.381654373728312, Train Acc: 0.75, Val Loss: 1.3824504888974702, Val Acc: 0.75
INFO:root:Epoch: 7, Train Loss: 1.3791392090228887, Train Acc: 0.75, Val Loss: 1.3786847591400146, Val Acc: 0.75
INFO:root:Epoch: 8, Train Loss: 1.3705765925920927, Train Acc: 0.75, Val Loss: 1.3609568430827215, Val Acc: 0.75
INFO:root:Epoch: 9, Train Loss: 1.3156787890654345, Train Acc: 0.7803291082382202, Val Loss: 1.2747771464861357, Val Acc: 0.7861352562904358
INFO:root:Epoch: 10, Train Loss: 1.2478944487296617, Train Acc: 0.7898220419883728, Val Loss: 1.2449720364350538, Val Acc: 0.7903613448143005
INFO:root:Epoch: 11, Train Loss: 1.2222008510277822, Train Acc: 0.7918641567230225, Val Loss: 1.2277809564883893, Val Acc: 0.7903613448143005
INFO:root:Epoch: 12, Train Loss: 1.1964694089614427, Train Acc: 0.8053607940673828, Val Loss: 1.1827917649195745, Val Acc: 0.7964679002761841
INFO:root:Epoch: 13, Train Loss: 1.092195485646908, Train Acc: 0.8514512181282043, Val Loss: 1.0648529071074266, Val Acc: 0.8537337183952332
INFO:root:Epoch: 14, Train Loss: 0.9664032785938337, Train Acc: 0.9002876877784729, Val Loss: 0.9800512974078839, Val Acc: 0.8893067240715027
INFO:root:Epoch: 15, Train Loss: 0.9277744791828669, Train Acc: 0.9117727279663086, Val Loss: 0.9639029457018926, Val Acc: 0.8893067240715027
INFO:root:Epoch: 16, Train Loss: 0.9189755687346826, Train Acc: 0.9123179912567139, Val Loss: 0.9677371107614957, Val Acc: 0.8808932900428772
INFO:root:Epoch: 17, Train Loss: 0.9140791210990685, Train Acc: 0.9156233072280884, Val Loss: 0.9556254882078904, Val Acc: 0.8941144347190857
INFO:root:Epoch: 18, Train Loss: 0.9113763880271178, Train Acc: 0.9173316359519958, Val Loss: 0.9614814519882202, Val Acc: 0.8881047964096069
INFO:root:Epoch: 19, Train Loss: 0.9108601069221129, Train Acc: 0.9173038005828857, Val Loss: 0.9567999931482168, Val Acc: 0.8941144347190857
INFO:root:Epoch: 20, Train Loss: 0.9095918232431779, Train Acc: 0.9178574681282043, Val Loss: 0.957970339518327, Val Acc: 0.8929125070571899
INFO:root:Epoch: 21, Train Loss: 0.9086872625809449, Train Acc: 0.9181969165802002, Val Loss: 0.9594381359907297, Val Acc: 0.8929125070571899
INFO:root:Epoch: 22, Train Loss: 0.907719918168508, Train Acc: 0.9185808897018433, Val Loss: 0.9577182944004352, Val Acc: 0.8929125070571899
INFO:root:Epoch: 23, Train Loss: 0.9072334634569975, Train Acc: 0.9189369678497314, Val Loss: 0.9569346537956824, Val Acc: 0.8929125070571899
INFO:root:Epoch: 24, Train Loss: 0.9069712568934147, Train Acc: 0.9184389114379883, Val Loss: 0.9567289169018085, Val Acc: 0.8929125070571899
