INFO:root:Epoch: 0, Train Loss: 1.318972714818441, Train Acc: 0.762511670589447, Val Loss: 1.2327131032943726, Val Acc: 0.7933079600334167
INFO:root:Epoch: 1, Train Loss: 1.1360774235083506, Train Acc: 0.8683782815933228, Val Loss: 1.0690171718597412, Val Acc: 0.8836266994476318
INFO:root:Epoch: 2, Train Loss: 1.0191448961312954, Train Acc: 0.8965567350387573, Val Loss: 1.0074804150141203, Val Acc: 0.8866121768951416
INFO:root:Epoch: 3, Train Loss: 0.9767017559363291, Train Acc: 0.9023743271827698, Val Loss: 0.9795434474945068, Val Acc: 0.8938236832618713
INFO:root:Epoch: 4, Train Loss: 0.9582575634121895, Train Acc: 0.9034955501556396, Val Loss: 0.9677698795612042, Val Acc: 0.8956652879714966
INFO:root:Epoch: 5, Train Loss: 0.9485346669187913, Train Acc: 0.9052372574806213, Val Loss: 0.9601787557968726, Val Acc: 0.9023147225379944
INFO:root:Epoch: 6, Train Loss: 0.9428000536102515, Train Acc: 0.90688157081604, Val Loss: 0.9555073288770822, Val Acc: 0.9023147225379944
INFO:root:Epoch: 7, Train Loss: 0.9389908766517272, Train Acc: 0.906055212020874, Val Loss: 0.9514524340629578, Val Acc: 0.9023147225379944
INFO:root:Epoch: 8, Train Loss: 0.9363401979207993, Train Acc: 0.907162606716156, Val Loss: 0.9491770038237939, Val Acc: 0.9023147225379944
INFO:root:Epoch: 9, Train Loss: 0.934235387123548, Train Acc: 0.9076605439186096, Val Loss: 0.9473021030426025, Val Acc: 0.9023147225379944
INFO:root:Epoch: 10, Train Loss: 0.9324584952913798, Train Acc: 0.9077718257904053, Val Loss: 0.9458942734278165, Val Acc: 0.9023147225379944
INFO:root:Epoch: 11, Train Loss: 0.9313058216984456, Train Acc: 0.9083923101425171, Val Loss: 0.9449525750600375, Val Acc: 0.9023147225379944
INFO:root:Epoch: 12, Train Loss: 0.9301842428170718, Train Acc: 0.9089181423187256, Val Loss: 0.9440644796078022, Val Acc: 0.9022952318191528
INFO:root:Epoch: 13, Train Loss: 0.9293101745156142, Train Acc: 0.909115731716156, Val Loss: 0.9430921811323899, Val Acc: 0.9023147225379944
INFO:root:Epoch: 14, Train Loss: 0.9284948087655581, Train Acc: 0.909115731716156, Val Loss: 0.9423083158639761, Val Acc: 0.9022952318191528
INFO:root:Epoch: 15, Train Loss: 0.9278441690481626, Train Acc: 0.9088903665542603, Val Loss: 0.9417639879079965, Val Acc: 0.9028962254524231
INFO:root:Epoch: 16, Train Loss: 0.9272578009046041, Train Acc: 0.9100087881088257, Val Loss: 0.9412569403648376, Val Acc: 0.9028962254524231
INFO:root:Epoch: 17, Train Loss: 0.9265876509822332, Train Acc: 0.9107683897018433, Val Loss: 0.9407795896896949, Val Acc: 0.9041369557380676
INFO:root:Epoch: 18, Train Loss: 0.9261847482277796, Train Acc: 0.9113887548446655, Val Loss: 0.9401496878037086, Val Acc: 0.9041369557380676
INFO:root:Epoch: 19, Train Loss: 0.9256145186149157, Train Acc: 0.9113693237304688, Val Loss: 0.9396173770611103, Val Acc: 0.9041369557380676
INFO:root:Epoch: 20, Train Loss: 0.9250011541522466, Train Acc: 0.9119090437889099, Val Loss: 0.9390297302832971, Val Acc: 0.9041369557380676
INFO:root:Epoch: 21, Train Loss: 0.9244561888850652, Train Acc: 0.9122512340545654, Val Loss: 0.9388074553929843, Val Acc: 0.9041369557380676
INFO:root:Epoch: 22, Train Loss: 0.9241311704883208, Train Acc: 0.9120731949806213, Val Loss: 0.9383494441325848, Val Acc: 0.9041369557380676
INFO:root:Epoch: 23, Train Loss: 0.9237026165311153, Train Acc: 0.9118672609329224, Val Loss: 0.9375852071321927, Val Acc: 0.9047378897666931
INFO:root:Epoch: 24, Train Loss: 0.9236208979900067, Train Acc: 0.9120703935623169, Val Loss: 0.9371139315458444, Val Acc: 0.9059398174285889
INFO:root:Epoch: 25, Train Loss: 0.9228213320557888, Train Acc: 0.912551760673523, Val Loss: 0.9367781052222619, Val Acc: 0.9053388833999634
INFO:root:Epoch: 26, Train Loss: 0.9225076826719137, Train Acc: 0.911711573600769, Val Loss: 0.9361534072802618, Val Acc: 0.9071611166000366
INFO:root:Epoch: 27, Train Loss: 0.9220653308125643, Train Acc: 0.9138009548187256, Val Loss: 0.9360535970100989, Val Acc: 0.9071611166000366
INFO:root:Epoch: 28, Train Loss: 0.9218609694104928, Train Acc: 0.9130080342292786, Val Loss: 0.9353450490878179, Val Acc: 0.9071611166000366
INFO:root:Epoch: 29, Train Loss: 0.9213758592422192, Train Acc: 0.9139512181282043, Val Loss: 0.9353755116462708, Val Acc: 0.9071611166000366
INFO:root:Epoch: 30, Train Loss: 0.9210960377867405, Train Acc: 0.9132751226425171, Val Loss: 0.9343830438760611, Val Acc: 0.9089640378952026
INFO:root:Epoch: 31, Train Loss: 0.9205238074064255, Train Acc: 0.9149500131607056, Val Loss: 0.934175431728363, Val Acc: 0.9089640378952026
INFO:root:Epoch: 32, Train Loss: 0.9205287947104528, Train Acc: 0.9145994782447815, Val Loss: 0.9336253771415124, Val Acc: 0.9077621102333069
INFO:root:Epoch: 33, Train Loss: 0.9202385332721931, Train Acc: 0.9145104289054871, Val Loss: 0.9333014304821308, Val Acc: 0.9077621102333069
INFO:root:Epoch: 34, Train Loss: 0.9196628406643867, Train Acc: 0.9149277806282043, Val Loss: 0.9332381211794339, Val Acc: 0.9077621102333069
INFO:root:Epoch: 35, Train Loss: 0.9196622881751794, Train Acc: 0.914073646068573, Val Loss: 0.9325751662254333, Val Acc: 0.9071611166000366
INFO:root:Epoch: 36, Train Loss: 0.9192542949548135, Train Acc: 0.914975106716156, Val Loss: 0.9322177951152508, Val Acc: 0.9071611166000366
INFO:root:Epoch: 37, Train Loss: 0.9193451152398036, Train Acc: 0.9148081541061401, Val Loss: 0.9317689813100375, Val Acc: 0.9071611166000366
INFO:root:Epoch: 38, Train Loss: 0.9185581121307153, Train Acc: 0.9149555563926697, Val Loss: 0.9312323882029607, Val Acc: 0.9077621102333069
INFO:root:Epoch: 39, Train Loss: 0.9184084345514958, Train Acc: 0.9153645634651184, Val Loss: 0.9311072734686044, Val Acc: 0.9071611166000366
INFO:root:Epoch: 40, Train Loss: 0.918124608695507, Train Acc: 0.9153228402137756, Val Loss: 0.9310630147273724, Val Acc: 0.9071611166000366
INFO:root:Epoch: 41, Train Loss: 0.9177548352342385, Train Acc: 0.9150780439376831, Val Loss: 0.9304064191304721, Val Acc: 0.9089833498001099
INFO:root:Epoch: 42, Train Loss: 0.9174526007129595, Train Acc: 0.9160350561141968, Val Loss: 0.9304488484676068, Val Acc: 0.9089833498001099
INFO:root:Epoch: 43, Train Loss: 0.9174056265216607, Train Acc: 0.9156427979469299, Val Loss: 0.9296966882852408, Val Acc: 0.9095843434333801
INFO:root:Epoch: 44, Train Loss: 0.917150976566168, Train Acc: 0.9159988760948181, Val Loss: 0.9296730986008277, Val Acc: 0.9095843434333801
INFO:root:Epoch: 45, Train Loss: 0.9167472645640373, Train Acc: 0.9163550734519958, Val Loss: 0.9297994100130521, Val Acc: 0.9089833498001099
INFO:root:Epoch: 46, Train Loss: 0.9167735714178818, Train Acc: 0.9153701066970825, Val Loss: 0.9291795446322515, Val Acc: 0.9089833498001099
INFO:root:Epoch: 47, Train Loss: 0.9163041114807129, Train Acc: 0.9161574840545654, Val Loss: 0.9289105030206534, Val Acc: 0.9089833498001099
INFO:root:Epoch: 48, Train Loss: 0.916239530994342, Train Acc: 0.9162242412567139, Val Loss: 0.9289085452373211, Val Acc: 0.9089833498001099
INFO:root:Epoch: 49, Train Loss: 0.9157728111514678, Train Acc: 0.9162326455116272, Val Loss: 0.9288019492075994, Val Acc: 0.9089833498001099
INFO:root:Epoch: 50, Train Loss: 0.915693984581874, Train Acc: 0.9162521362304688, Val Loss: 0.9285014959482046, Val Acc: 0.9089833498001099
INFO:root:Epoch: 51, Train Loss: 0.915454934995908, Train Acc: 0.9162242412567139, Val Loss: 0.9281737208366394, Val Acc: 0.9089833498001099
INFO:root:Epoch: 52, Train Loss: 0.9152152360631869, Train Acc: 0.9163828492164612, Val Loss: 0.9281603785661551, Val Acc: 0.9089833498001099
INFO:root:Epoch: 53, Train Loss: 0.9150026108209903, Train Acc: 0.9166972637176514, Val Loss: 0.928094730927394, Val Acc: 0.9089833498001099
INFO:root:Epoch: 54, Train Loss: 0.9147946548003417, Train Acc: 0.916458010673523, Val Loss: 0.9280062455397385, Val Acc: 0.9089833498001099
INFO:root:Epoch: 55, Train Loss: 0.914774130170162, Train Acc: 0.9165998697280884, Val Loss: 0.9278172254562378, Val Acc: 0.9089833498001099
INFO:root:Epoch: 56, Train Loss: 0.9144227923108981, Train Acc: 0.9168809056282043, Val Loss: 0.9275286151812627, Val Acc: 0.9089833498001099
INFO:root:Epoch: 57, Train Loss: 0.9143016401391763, Train Acc: 0.9170450568199158, Val Loss: 0.9273415391261761, Val Acc: 0.9089833498001099
INFO:root:Epoch: 58, Train Loss: 0.914241163776471, Train Acc: 0.91707843542099, Val Loss: 0.9273191048548772, Val Acc: 0.9089833498001099
INFO:root:Epoch: 59, Train Loss: 0.9140597822574469, Train Acc: 0.9172286987304688, Val Loss: 0.9272606647931613, Val Acc: 0.9089833498001099
INFO:root:Epoch: 60, Train Loss: 0.9139912323309825, Train Acc: 0.9172481298446655, Val Loss: 0.9271555359546955, Val Acc: 0.9089833498001099
INFO:root:Epoch: 61, Train Loss: 0.9136451981388606, Train Acc: 0.9169560074806213, Val Loss: 0.9269279929307791, Val Acc: 0.9089833498001099
INFO:root:Epoch: 62, Train Loss: 0.9135694796076188, Train Acc: 0.9173038005828857, Val Loss: 0.9272005328765283, Val Acc: 0.9089833498001099
INFO:root:Epoch: 63, Train Loss: 0.9133691701751488, Train Acc: 0.917434573173523, Val Loss: 0.9268235334983239, Val Acc: 0.9089833498001099
INFO:root:Epoch: 64, Train Loss: 0.9132637759813895, Train Acc: 0.9174261689186096, Val Loss: 0.9266601846768305, Val Acc: 0.9089833498001099
INFO:root:Epoch: 65, Train Loss: 0.9130978280535111, Train Acc: 0.9176043272018433, Val Loss: 0.9266377916702857, Val Acc: 0.9089833498001099
INFO:root:Epoch: 66, Train Loss: 0.9126618590492469, Train Acc: 0.917762815952301, Val Loss: 0.9265769811776968, Val Acc: 0.9089833498001099
INFO:root:Epoch: 67, Train Loss: 0.9126471137771239, Train Acc: 0.9176043272018433, Val Loss: 0.926556802712954, Val Acc: 0.9089833498001099
INFO:root:Epoch: 68, Train Loss: 0.9123396500945091, Train Acc: 0.9175013303756714, Val Loss: 0.9263426982439481, Val Acc: 0.9089833498001099
INFO:root:Epoch: 69, Train Loss: 0.9116603164718702, Train Acc: 0.9175847768783569, Val Loss: 0.9260942890093877, Val Acc: 0.9089833498001099
INFO:root:Epoch: 70, Train Loss: 0.9113561081198546, Train Acc: 0.9182525277137756, Val Loss: 0.9259067223622248, Val Acc: 0.9095843434333801
INFO:root:Epoch: 71, Train Loss: 0.9107486525407205, Train Acc: 0.9184862375259399, Val Loss: 0.9254276202275202, Val Acc: 0.9095843434333801
INFO:root:Epoch: 72, Train Loss: 0.9104031765690217, Train Acc: 0.9187116026878357, Val Loss: 0.9251012251927302, Val Acc: 0.9095843434333801
INFO:root:Epoch: 73, Train Loss: 0.9103755475236819, Train Acc: 0.9185447096824646, Val Loss: 0.9248500512196467, Val Acc: 0.9095843434333801
INFO:root:Epoch: 74, Train Loss: 0.9100371685165626, Train Acc: 0.91860032081604, Val Loss: 0.9245193829903235, Val Acc: 0.9095843434333801
INFO:root:Epoch: 75, Train Loss: 0.9096868915053514, Train Acc: 0.9185808897018433, Val Loss: 0.9241972519801214, Val Acc: 0.9095843434333801
INFO:root:Epoch: 76, Train Loss: 0.9094999358057976, Train Acc: 0.9186280965805054, Val Loss: 0.9237958284524771, Val Acc: 0.9095843434333801
INFO:root:Epoch: 77, Train Loss: 0.9092143974625148, Train Acc: 0.9191067218780518, Val Loss: 0.9235402024709262, Val Acc: 0.9095843434333801
INFO:root:Epoch: 78, Train Loss: 0.9088722576315587, Train Acc: 0.9190120697021484, Val Loss: 0.9232391852598923, Val Acc: 0.9095843434333801
INFO:root:Epoch: 79, Train Loss: 0.9087121853461633, Train Acc: 0.9192374348640442, Val Loss: 0.9228497055860666, Val Acc: 0.9107862710952759
INFO:root:Epoch: 80, Train Loss: 0.908810943365097, Train Acc: 0.919468343257904, Val Loss: 0.9226277837386498, Val Acc: 0.9107862710952759
INFO:root:Epoch: 81, Train Loss: 0.9084556051171743, Train Acc: 0.9194628000259399, Val Loss: 0.9222950339317322, Val Acc: 0.9107862710952759
INFO:root:Epoch: 82, Train Loss: 0.9081793874502182, Train Acc: 0.9198662042617798, Val Loss: 0.9219579880054181, Val Acc: 0.9107862710952759
INFO:root:Epoch: 83, Train Loss: 0.9081437450188857, Train Acc: 0.9199886322021484, Val Loss: 0.9217202113224909, Val Acc: 0.9119881987571716
INFO:root:Epoch: 84, Train Loss: 0.908069834113121, Train Acc: 0.9196463823318481, Val Loss: 0.9214731317300063, Val Acc: 0.9125891327857971
INFO:root:Epoch: 85, Train Loss: 0.9078722498737849, Train Acc: 0.9197632670402527, Val Loss: 0.9212461526577289, Val Acc: 0.9137910604476929
