INFO:root:Epoch: 0, Train Loss: 1.38626174055613, Train Acc: 0.75, Val Loss: 1.3865226873984704, Val Acc: 0.75
INFO:root:Epoch: 1, Train Loss: 1.3853799460025935, Train Acc: 0.75, Val Loss: 1.3870470340435321, Val Acc: 0.75
INFO:root:Epoch: 2, Train Loss: 1.3847916091863925, Train Acc: 0.75, Val Loss: 1.3875750303268433, Val Acc: 0.75
INFO:root:Epoch: 3, Train Loss: 1.3844515761503806, Train Acc: 0.75, Val Loss: 1.3880334817446196, Val Acc: 0.75
INFO:root:Epoch: 4, Train Loss: 1.38421837412394, Train Acc: 0.75, Val Loss: 1.388468522291917, Val Acc: 0.75
INFO:root:Epoch: 5, Train Loss: 1.3840875522448466, Train Acc: 0.75, Val Loss: 1.3888325966321504, Val Acc: 0.75
INFO:root:Epoch: 6, Train Loss: 1.3839821081895094, Train Acc: 0.75, Val Loss: 1.3891313076019287, Val Acc: 0.75
INFO:root:Epoch: 7, Train Loss: 1.3838923974679067, Train Acc: 0.75, Val Loss: 1.38942997272198, Val Acc: 0.75
INFO:root:Epoch: 8, Train Loss: 1.3838382798891802, Train Acc: 0.75, Val Loss: 1.3896551865797777, Val Acc: 0.75
INFO:root:Epoch: 9, Train Loss: 1.3838131152666533, Train Acc: 0.75, Val Loss: 1.3898653525572557, Val Acc: 0.75
INFO:root:Epoch: 10, Train Loss: 1.383822813630104, Train Acc: 0.75, Val Loss: 1.3900281465970552, Val Acc: 0.75
INFO:root:Epoch: 11, Train Loss: 1.3838069232610555, Train Acc: 0.75, Val Loss: 1.3901484196002667, Val Acc: 0.75
INFO:root:Epoch: 12, Train Loss: 1.3837848397401662, Train Acc: 0.75, Val Loss: 1.3902468589635997, Val Acc: 0.75
INFO:root:Epoch: 13, Train Loss: 1.3838070367391293, Train Acc: 0.75, Val Loss: 1.3902965875772328, Val Acc: 0.75
INFO:root:Epoch: 14, Train Loss: 1.383813351392746, Train Acc: 0.75, Val Loss: 1.3903702038985033, Val Acc: 0.75
