INFO:root:Epoch: 0, Train Loss: 1.3859015382253206, Train Acc: 0.75, Val Loss: 1.3855863901285024, Val Acc: 0.75
INFO:root:Epoch: 1, Train Loss: 1.3856516067798321, Train Acc: 0.75, Val Loss: 1.3854765341832087, Val Acc: 0.75
INFO:root:Epoch: 2, Train Loss: 1.3854838048036282, Train Acc: 0.75, Val Loss: 1.3854032938296978, Val Acc: 0.75
INFO:root:Epoch: 3, Train Loss: 1.3853680869707694, Train Acc: 0.75, Val Loss: 1.385364688359774, Val Acc: 0.75
INFO:root:Epoch: 4, Train Loss: 1.385337457060814, Train Acc: 0.75, Val Loss: 1.385352400633005, Val Acc: 0.75
INFO:root:Epoch: 5, Train Loss: 1.3852905401816735, Train Acc: 0.75, Val Loss: 1.385370602974525, Val Acc: 0.75
INFO:root:Epoch: 6, Train Loss: 1.3852713451935694, Train Acc: 0.75, Val Loss: 1.3853701903269842, Val Acc: 0.75
INFO:root:Epoch: 7, Train Loss: 1.3852412918439279, Train Acc: 0.75, Val Loss: 1.3853973058553843, Val Acc: 0.75
INFO:root:Epoch: 8, Train Loss: 1.3852321952581406, Train Acc: 0.75, Val Loss: 1.3854065675001879, Val Acc: 0.75
INFO:root:Epoch: 9, Train Loss: 1.3852315063659961, Train Acc: 0.75, Val Loss: 1.3854024226848896, Val Acc: 0.75
INFO:root:Epoch: 10, Train Loss: 1.3852169720026164, Train Acc: 0.75, Val Loss: 1.3854170028979962, Val Acc: 0.75
INFO:root:Epoch: 11, Train Loss: 1.3851855580623333, Train Acc: 0.75, Val Loss: 1.3854268605892475, Val Acc: 0.75
INFO:root:Epoch: 12, Train Loss: 1.3851963499417672, Train Acc: 0.75, Val Loss: 1.3854491985761201, Val Acc: 0.75
INFO:root:Epoch: 13, Train Loss: 1.3852099592869098, Train Acc: 0.75, Val Loss: 1.3854485200001643, Val Acc: 0.75
INFO:root:Epoch: 14, Train Loss: 1.3851798990598092, Train Acc: 0.75, Val Loss: 1.3854629810039814, Val Acc: 0.75
INFO:root:Epoch: 15, Train Loss: 1.38519721191663, Train Acc: 0.75, Val Loss: 1.3854668965706458, Val Acc: 0.75
INFO:root:Epoch: 16, Train Loss: 1.385184292609875, Train Acc: 0.75, Val Loss: 1.3854826780465932, Val Acc: 0.75
INFO:root:Epoch: 17, Train Loss: 1.3851769119501114, Train Acc: 0.75, Val Loss: 1.385472481067364, Val Acc: 0.75
INFO:root:Epoch: 18, Train Loss: 1.3851826271185508, Train Acc: 0.75, Val Loss: 1.3854824029482329, Val Acc: 0.75
INFO:root:Epoch: 19, Train Loss: 1.385188489006116, Train Acc: 0.75, Val Loss: 1.3854748010635376, Val Acc: 0.75
INFO:root:Epoch: 20, Train Loss: 1.3851617666391225, Train Acc: 0.75, Val Loss: 1.3854909126575177, Val Acc: 0.75
INFO:root:Epoch: 21, Train Loss: 1.3851791700491538, Train Acc: 0.75, Val Loss: 1.3854827880859375, Val Acc: 0.75
INFO:root:Epoch: 22, Train Loss: 1.385185901935284, Train Acc: 0.75, Val Loss: 1.3854782397930439, Val Acc: 0.75
INFO:root:Epoch: 23, Train Loss: 1.3851977495046763, Train Acc: 0.75, Val Loss: 1.3854743517362154, Val Acc: 0.75
INFO:root:Epoch: 24, Train Loss: 1.3851960209699778, Train Acc: 0.75, Val Loss: 1.3854743517362154, Val Acc: 0.75
INFO:root:Epoch: 25, Train Loss: 1.385188756080774, Train Acc: 0.75, Val Loss: 1.3854775245373065, Val Acc: 0.75
INFO:root:Epoch: 26, Train Loss: 1.3851961493492126, Train Acc: 0.75, Val Loss: 1.3854935352618878, Val Acc: 0.75
